Y1;Y2;Y3;Y4;Y5
59.612078;1.8715124;0.24971479;1.74;7497512.9
58.680672;1.8532749;0.24062205;1.9;7498242.8
57.268778;1.8259675;0.23464249;1.81;7498897.8
56.843045;1.8178126;0.23114173;1.92;7499443.4
57.8105;1.836397;0.23188952;1.95;7499903.2
56.951592;1.8198884;0.23738563;1.84;7500356.1
59.830185;1.8758089;0.2416971;2.07;7500871.6
58.67085;1.8530835;0.24364426;1.88;7501499.4
56.823166;1.8174327;0.24369723;1.79;7502208.9
58.542393;1.8505825;0.24377216;1.78;7503018.7
59.553439;1.8703589;0.24575719;1.64;7503949.5
59.048905;1.8604638;0.24662999;1.76;7504881.3
59.893995;1.8770678;0.24687229;1.95;7505732.7
59.352453;1.8664108;0.24574362;2;7506539.7
58.529204;1.8503259;0.24126339;1.99;7507348.4
58.158926;1.8431366;0.23557354;1.9;7508202.8
59.052843;1.8605408;0.23166367;1.9;7509113.4
59.537639;1.8700483;0.23309886;2.25;7510039
60.598749;1.8910278;0.23844608;2.49;7511010.6
61.240763;1.9038354;0.24081751;2.27;7512033
60.041782;1.8799866;0.24045124;2.36;7513084.3
60.795398;1.8949416;0.24119346;2.12;7514193.4
60.266796;1.8844395;0.24671595;2.14;7515367.7
61.745961;1.9139745;0.25259517;2.34;7516502.4
63.882345;1.9574516;0.25365858;2.3;7517470.2
63.599881;1.9516471;0.25257879;2.44;7518289.4
61.576264;1.9105628;0.25194931;2.55;7519115.1
61.113065;1.901281;0.24992554;2.38;7520043.5
62.665324;1.9325646;0.24994453;2.27;7521139.1
64.573461;1.9717267;0.25355855;2.4;7522361.7
64.164822;1.9632737;0.25237371;2.22;7523533
63.315363;1.9458177;0.24775861;1.81;7524622.4
63.166308;1.9427707;0.2423896;1.81;7525751.8
62.206267;1.9232598;0.23683318;1.99;7526989.7
61.820352;1.9154721;0.23681795;1.99;7528274.3
61.363428;1.9062923;0.24058677;2.06;7529577.6
61.067805;1.9003765;0.24074225;2.22;7530932.7
61.68975;1.9128438;0.23345845;2.12;7532350.8
60.20338;1.8831835;0.22528459;2.01;7533847.8
60.203373;1.8831833;0.22599785;2.03;7535485.1
60.475628;1.8885815;0.23239181;1.95;7537239.1
61.810124;1.9152661;0.23405534;1.82;7539004.7
60.665336;1.8923521;0.22756666;1.86;7540675.5
60.061416;1.8803748;0.21933472;1.96;7542168.4
59.399794;1.86734;0.21547226;1.95;7543413.3
60.410637;1.8872915;0.21615251;2.05;7544523.8
61.35517;1.9061268;0.21788296;1.9;7545728
61.779162;1.9146428;0.22091528;1.88;7547097.5
61.339568;1.9058141;0.22430125;1.93;7548573.1
61.771749;1.9144936;0.22443405;2.03;7550034.9
62.683258;1.9329291;0.22508009;1.93;7551358.1
60.928039;1.897586;0.22787077;2.03;7552558.7
61.15575;1.9021345;0.22492139;2.14;7553789.5
62.065386;1.9204132;0.21934444;1.9;7555156.7
62.490348;1.9290127;0.21487218;2.09;7556535
63.418837;1.9479357;0.21310182;1.97;7557739.9
62.654556;1.9323459;0.21291574;1.9;7558867.5
62.29837;1.9251231;0.21426478;2.02;7560105
62.105713;1.9212276;0.2147922;2.2;7561520.1
62.319883;1.9255585;0.21463192;2.57;7563071.3
62.768016;1.9346523;0.21590747;2.27;7564634.2
62.618102;1.9316054;0.21839476;2.2;7566125.2
62.208347;1.9233018;0.21874894;2.43;7567532.9
59.762118;1.874467;0.21975813;2.08;7568906.1
57.65968;1.8334874;0.22818599;2.19;7570321.1
60.988373;1.8987901;0.23686818;2.32;7571789
62.107686;1.9212674;0.23901783;2.22;7573237.3
61.170223;1.9024239;0.23817357;2.04;7574585.1
63.763248;1.9550021;0.23597932;2.15;7575839.6
63.523268;1.9500757;0.23316096;2.46;7577101.4
64.541413;1.9710624;0.23072221;2.49;7578378.7
62.905394;1.9374487;0.23079647;2.19;7579579.6
63.296091;1.9454235;0.22866794;2.2;7580754.6
63.691296;1.9535237;0.22404503;2.37;7581962.2
64.114607;1.9622374;0.22101378;2.48;7583189.5
62.91538;1.9376521;0.22034834;2.3;7584448.3
62.200993;1.9231531;0.22040817;2.29;7585709.3
63.390831;1.9473622;0.22033848;2.45;7586907
62.977205;1.938912;0.21638018;2.06;7588052.1
62.886737;1.9370687;0.21206689;2.14;7589176.3
64.235684;1.9647369;0.21283405;2.13;7590298.7
64.742433;1.9752326;0.21370154;2.14;7591440
64.612078;1.9725274;0.21074903;2.17;7592567.4
64.55399;1.9713231;0.20712562;2.07;7593611.8
62.85944;1.9365128;0.20497934;2.46;7594534.1
63.700442;1.9537116;0.2039325;2.2;7595390.8
64.829435;1.9770402;0.20235974;2.06;7596307.4
63.995986;1.9597917;0.20331302;2.68;7597289.7
63.168432;1.9428141;0.21023168;2.57;7598337.2
63.07223;1.9408501;0.21806693;2.37;7599563.4
63.280805;1.9451109;0.22368497;2.51;7600978.6
62.237403;1.9238895;0.2299471;2.56;7602383
64.312076;1.9663155;0.23671258;2.18;7603682.1
65.130131;1.9833004;0.2396295;2.38;7604996.2
62.766741;1.9346264;0.23809799;2.23;7606408.8
66.126431;2.0041844;0.23772233;1.99;7607977.5
65.448285;1.9899457;0.2384792;2.09;7609697.5
63.512532;1.9498556;0.23713032;2.22;7611495.8
66.485858;2.0117724;0.2351024;2.21;7613298.2
66.070731;2.0030111;0.2364592;2.16;7615137.6
66.135205;2.0043693;0.24208762;2.12;7617097.2
67.211473;2.0271788;0.24698768;2.01;7619124.2
66.49447;2.0119546;0.24668083;1.97;7621127.8
65.228251;1.9853475;0.2434223;2.05;7623077.3
65.441694;1.9898078;0.24055472;1.99;7624987.5
65.142659;1.9835617;0.23866401;1.98;7626905.6
65.874229;1.9988772;0.23530057;1.99;7628799.3
65.008794;1.9807719;0.22956852;1.96;7630643.9
65.881028;1.99902;0.22790863;1.89;7632450.3
67.098403;2.0247703;0.22949944;1.99;7634272
66.251522;2.006822;0.23128125;2.06;7636090.3
65.423928;1.9894361;0.23098381;2.17;7637859.1
65.449929;1.98998;0.22907417;2.4;7639721.2
65.915799;1.999751;0.22995112;2.17;7641711.5
64.608489;1.972453;0.23471704;2.11;7643722.9
65.153453;1.9837868;0.23990566;2.16;7645685.7
67.32605;2.0296223;0.2395379;2.17;7647521.1
65.231542;1.9854162;0.23627685;2.29;7649246.2
65.513395;1.9913084;0.23312218;2.04;7650997.7
66.092284;2.003465;0.23020807;2.22;7652888.6
65.830075;1.9979495;0.22695258;2.34;7654875.7
66.827805;2.019018;0.22487178;2.26;7656836.5
66.705929;2.0164326;0.22567169;2.3;7658749.3
64.390669;1.967941;0.22610219;1.93;7660642.6
65.678796;1.9947742;0.22314064;2.04;7662553.5
66.833861;2.0191466;0.22038439;2.2;7664482.9
65.596328;1.9930454;0.22191778;2.2;7666335
66.847827;2.0194431;0.22388359;2.43;7668081.7
67.650488;2.0365572;0.22516267;2.78;7669776.7
67.916723;2.0422658;0.22647805;2.83;7671496.5
68.556604;2.0560516;0.22680438;2.57;7673253.2
70.318054;2.0944833;0.22618202;2.75;7674987.7
67.863682;2.0411273;0.22282993;2.66;7676684.3
67.084501;2.0244744;0.21854333;2.61;7678359.7
68.535237;2.0555898;0.2164434;2.34;7680005.2
68.301839;2.0505517;0.21870903;2.29;7681643.1
70.006443;2.0876326;0.22465305;2.36;7683225.9
67.786657;2.039475;0.23021865;2.23;7684667
66.597126;2.0141272;0.2284916;2.04;7685890.7
67.82901;2.0403833;0.22445117;2.51;7686978
67.635777;2.0362423;0.22553934;2.31;7688079
67.001798;2.0227148;0.23022152;2.06;7689247.7
67.278733;2.0286128;0.23481832;2.19;7690481.1
66.2806;2.0074356;0.23241259;2.11;7691754.6
65.067392;1.9819926;0.22688793;2.19;7693114.6
66.154835;2.004783;0.22536153;1.94;7694618.5
67.046309;2.0236616;0.22854647;2.01;7696218.7
65.797655;1.9972686;0.23474928;2.13;7697809.6
65.911413;1.9996588;0.24288391;2.3;7699277.9
66.07463;2.0030932;0.24624091;2.12;7700670.2
66.183915;2.005396;0.23890036;2.06;7702101.1
67.363462;2.0304207;0.22508008;2.32;7703633
65.796393;1.9972421;0.21679566;2.26;7705204.5
65.863184;1.9986451;0.21867617;2.34;7706661.9
66.995807;2.0225874;0.22678306;2.34;7707983.6
65.454519;1.9900761;0.23345925;2.34;7709232.4
65.21099;1.9849872;0.23541743;2.54;7710396.5
65.805752;1.9974386;0.23396267;2.23;7711489.9
65.27912;1.9864096;0.23238032;2.29;7712603.2
64.443342;1.9690311;0.23034244;2.48;7713769.1
65.358369;1.9880653;0.23411032;2.23;7714900.3
65.452766;1.9900394;0.24658015;2.27;7715938.4
65.252216;1.9858478;0.25888566;2.43;7716901.1
64.906852;1.9786501;0.26632274;2.17;7717875.5
63.425379;1.9480697;0.27261124;2.07;7718866.5
65.544752;1.9919649;0.27950043;2.31;7719830.4
65.048744;1.9816041;0.28583837;2.33;7720854.4
65.522364;1.9914961;0.29336211;2.33;7721930.5
65.264976;1.9861142;0.29850704;2.51;7722910.7
65.135579;1.983414;0.29578723;2.7;7723784.5
65.042425;1.9814724;0.28926385;2.65;7724637.8
64.353878;1.9671799;0.28599115;2.4;7725554.7
65.974505;2.0009856;0.28921365;2.55;7726537.3
65.502588;1.9910821;0.29835009;2.89;7727488.3
65.720886;1.9956571;0.30543915;3.17;7728418
67.337699;2.0298709;0.30763981;3.29;7729443.8
67.780884;2.0393512;0.31071277;2.86;7730536.4
67.021015;2.0231236;0.31768115;2.73;7731499.6
66.094157;2.0035045;0.32464143;3.04;7732173.7
64.034737;1.9605904;0.32175311;2.9;7732664.1
64.290808;1.9658759;0.31668248;2.56;7733177.5
66.230259;2.0063734;0.3193197;2.32;7733733.1
63.722348;1.9541616;0.32703358;2.64;7734243.9
64.250411;1.9650411;0.3315153;2.83;7734763.9
64.671178;1.9737534;0.33045419;2.97;7735302.6
64.339294;1.9668783;0.32634976;3.18;7735756.5
64.28161;1.9656858;0.31956029;2.98;7736077.8
63.259464;1.9446745;0.31478789;3.28;7736389.2
63.523315;1.9500766;0.31497278;3.27;7736805.2
63.372146;1.9469797;0.31977709;2.83;7737384.6
62.873792;1.9368051;0.32986021;2.61;7738144.5
64.029742;1.9604874;0.33660796;2.55;7738987.9
62.992256;1.9392189;0.33376764;3.05;7739767
62.606303;1.9313658;0.32509392;2.69;7740421.8
61.766024;1.9143783;0.31612146;2.77;7740927.9
63.550276;1.9506295;0.30848376;3.45;7741339
63.17616;1.942972;0.3057734;3.26;7741724.5
63.200313;1.9434655;0.31080981;3.84;7742103.7
63.304118;1.9455877;0.31571516;3.85;7742498.9
61.097409;1.9009681;0.31393307;4.06;7742920.9
61.543234;1.9098994;0.30344937;4.38;7743229.7
62.555935;1.9303433;0.29096889;4.04;7743307.3
62.631712;1.9318818;0.283931;5.43;7743274.9
60.969442;1.8984122;0.28484942;4.29;7743246.7
60.358199;1.8862513;0.29001297;4.48;7743249.5
62.405203;1.9272866;0.29314562;4.36;7743282.8
62.213187;1.9233997;0.2885773;3.27;7743319.4
62.220584;1.9235493;0.27784467;3.41;7743391
62.720018;1.9336763;0.2706457;3.62;7743549.3
61.378862;1.9066016;0.26820342;3.76;7743838.9
60.227445;1.88366;0.26813964;3.2;7744202
61.404506;1.9071157;0.27105627;3.38;7744546.6
61.312652;1.9052749;0.27264821;4.09;7744879.7
61.070214;1.9004246;0.27382247;3.63;7745265.4
62.441903;1.9280304;0.2783995;3.65;7745769.9
61.306709;1.9051558;0.27922095;3.61;7746388.6
60.348933;1.8860675;0.27554383;3.31;7747076
62.096406;1.9210396;0.27522992;3.46;7747750.3
63.683335;1.9533602;0.27863217;3.78;7748307.2
62.455063;1.9282972;0.28232695;3.93;7748673
62.004509;1.9191844;0.28590099;3.68;7748845.3
62.216179;1.9234602;0.28865052;3.54;7748995.4
63.49327;1.9494607;0.28833374;3.83;7749327.3
63.495387;1.9495041;0.28423733;3.3;7749858.3
63.689482;1.9534865;0.28049379;3.46;7750461.7
64.14457;1.9628557;0.2829361;3.09;7751011.2
64.136371;1.9626865;0.2931412;3.31;7751468.6
65.463662;1.9902674;0.30416338;3.46;7751844
65.126167;1.9832178;0.3090909;3.12;7752173.1
65.329974;1.9874719;0.30683825;3.55;7752508.4
66.286156;2.0075529;0.30378349;3.11;7752835.4
65.76602;1.9966044;0.30452064;2.9;7753137.4
66.516308;2.0124166;0.30577904;2.74;7753357.4
65.626412;1.9936759;0.30599468;2.87;7753500.1
65.282463;1.9864794;0.30735093;2.98;7753641.2
65.457148;1.9901311;0.31324926;2.73;7753763
65.911159;1.9996534;0.32299011;2.88;7753809.2
65.890833;1.9992261;0.32775713;2.54;7753815.6
64.769411;1.975793;0.32578225;2.32;7753836
65.44389;1.9898537;0.32527608;2.57;7753909.9
66.474628;2.0115349;0.3309402;2.91;7754031
66.986415;2.0223877;0.33957481;2.65;7754129.1
66.848588;2.0194592;0.34838167;3.23;7754233.1
66.047343;2.0025186;0.34913765;3.62;7754463.2
64.887634;1.9782503;0.34197822;3.02;7754827.9
64.651883;1.9733531;0.33518023;3.1;7755238
64.391009;1.967948;0.33047376;3.59;7755594.6
65.285955;1.9865523;0.32559286;3.46;7755930
64.463412;1.9694467;0.31879492;3.94;7756340.9
63.065071;1.940704;0.31175214;4.37;7756863.4
62.867835;1.9366838;0.31210015;4.53;7757431.4
63.269074;1.944871;0.31844284;6.51;7758011.2
64.464068;1.9694602;0.32244793;5.43;7758593
63.236228;1.9441995;0.31819458;5.25;7759176.2
62.981668;1.939003;0.30731368;5.67;7759800.4
63.986973;1.959606;0.29516722;5.52;7760434.5
63.686007;1.9534151;0.28900454;5.86;7760973.7
62.965552;1.9386745;0.28327994;6.15;7761487.9
63.029078;1.9399697;0.27627971;4.85;7762109.8
63.260054;1.9446865;0.27358887;5.31;7762825
64.017638;1.9602379;0.27201447;9.91;7763508.2
65.145236;1.9836154;0.27084402;7.8;7764112.5
63.470023;1.9489843;0.2758833;7.13;7764711.7
64.558901;1.9714249;0.28417295;8.61;7765371.7
65.039999;1.9814219;0.28990911;8.5;7766174.5
65.945287;2.000371;0.29220319;7.38;7767175.3
66.265481;2.0071165;0.28740738;6.57;7768275.3
65.113384;1.9829513;0.28001267;9.55;7769306.7
66.081363;2.003235;0.28087115;10.5;7770223.1
64.494239;1.9700851;0.29107881;9.26;7771112.1
63.283943;1.945175;0.29949747;11;7772029.8
65.119427;1.9830772;0.29987363;10.1;7773015.8
63.890672;1.957623;0.29423711;7.42;7774107.9
64.536294;1.9709563;0.2892095;5.09;7775286.2
65.310104;1.9870568;0.28922867;4.89;7776526.5
61.92337;1.9175479;0.2905822;4.83;7777720.4
63.654161;1.9527612;0.29109531;4.66;7778774.3
63.789113;1.9555338;0.28868886;4.52;7779774
63.157826;1.9425975;0.28467839;3.89;7780882.9
63.594009;1.9515266;0.28347884;4.5;7782086.2
62.362876;1.9264291;0.28568851;4.19;7783270.7
63.388557;1.9473157;0.29087025;4.02;7784386.9
64.022151;1.9603309;0.29694317;4.89;7785468.3
63.480596;1.949201;0.3026986;4.2;7786570.8
64.574459;1.9717474;0.30930957;3.6;7787713.3
65.997036;2.0014597;0.31058642;4.07;7788878.9
63.869212;1.9571813;0.30759971;3.41;7790041.3
64.449831;1.9691655;0.30517163;3.07;7791181.8
64.353954;1.9671815;0.3031246;2.83;7792265
62.806962;1.9354447;0.30439248;2.94;7793307.2
63.821225;1.9561941;0.3043133;3.36;7794321.1
64.402458;1.9681849;0.29703119;3.33;7795365.1
64.12178;1.9623854;0.28721897;3.17;7796537
64.017405;1.9602331;0.28172731;2.91;7797826.1
63.660406;1.9528894;0.28293942;2.82;7799130
63.790606;1.9555645;0.28516238;2.88;7800404.2
63.649984;1.9526754;0.28240261;3.32;7801649.2
63.339124;1.9463039;0.27780312;3.28;7802896.7
64.555495;1.9713543;0.27517981;3.7;7804206.9
64.171124;1.9634038;0.27436308;3.9;7805562.2
62.2802;1.9247553;0.27356318;3.63;7806889.2
63.320504;1.9459229;0.26817274;3.61;7808162.9
64.82503;1.9769487;0.26057995;3.2;7809479.4
64.494115;1.9700825;0.26182517;3.63;7810865.8
64.478923;1.9697678;0.2714644;3.56;7812196.5
65.025309;1.9811159;0.27909431;3.92;7813367.3
63.535422;1.9503249;0.28306273;4.2;7814405
63.165689;1.9427581;0.28221917;3.5;7815419.2
64.460271;1.9693816;0.27860738;4.02;7816548.6
63.117799;1.9417802;0.27853907;3.68;7817810.7
63.291608;1.9453318;0.28224818;3.9;7819018.3
65.687341;1.9949534;0.28396497;4.16;7820021.7
66.975584;2.0221574;0.28440611;4.49;7820858.3
66.925229;2.0210872;0.28134417;5.36;7821660.5
67.156035;2.0259976;0.27545889;4.9;7822456.4
69.0198;2.0660888;0.2730079;4.14;7823218.3
67.783603;2.0394095;0.27319705;4.65;7823935.4
66.694169;2.0161833;0.2774219;4.68;7824716.6
66.404465;2.0100516;0.28450646;4.74;7825549.1
65.816843;1.9976715;0.2881718;5.85;7826385.8
67.365782;2.0304703;0.28481152;4.21;7827254
67.13109;2.0254663;0.28281867;3.33;7828103
66.674234;2.0157607;0.28728184;3.49;7828883.9
65.485669;1.9907279;0.28696823;4.05;7829674.3
66.322001;2.0083096;0.27901259;4.34;7830536.8
67.372758;2.0306192;0.26988957;4.64;7831422.8
65.608755;1.9933058;0.2632664;4.52;7832291.9
67.722975;2.0381099;0.26440025;4.68;7833185
68.414085;2.0529731;0.27195569;3.61;7834131.5
67.751984;2.0387316;0.27683712;3.68;7835178.6
68.23763;2.0491679;0.27807867;3.66;7836408.8
65.748135;1.996229;0.27801753;3.81;7837752.4
65.889272;1.9991933;0.27676402;4.3;7839097.9
65.857255;1.9985205;0.28022;4.18;7840434.3
65.680408;1.994808;0.29165319;4.17;7841779.2
64.649719;1.9733082;0.30319007;4.94;7843189.9
65.494221;1.9909069;0.30883569;5.28;7844623.9
64.389896;1.967925;0.3089466;5.08;7846010.5
63.353488;1.9465978;0.30853969;5.55;7847362.4
64.59571;1.972188;0.31250163;4.31;7848705.1
62.745884;1.9342022;0.31899323;5.16;7850018.7
64.945367;1.9794515;0.32503641;5.61;7851239.2
64.831878;1.977091;0.33089466;6.4;7852344.8
63.499143;1.9495811;0.33738549;7.44;7853383.4
62.543698;1.930095;0.34042717;5.72;7854409.6
61.605669;1.9111535;0.33868464;4.95;7855495.8
63.678581;1.9532626;0.33590824;7.1;7856607.9
62.532684;1.9298715;0.33655827;7.81;7857651
61.118195;1.9013836;0.34268878;5.84;7858648.1
61.078201;1.9005842;0.35080792;5.03;7859765
62.223885;1.923616;0.35986268;5.93;7861066.1
62.152512;1.9221731;0.37257582;7.44;7862462.1
63.108604;1.9415925;0.38116406;8.56;7863849.4
65.083806;1.9823347;0.37938609;7.58;7865194.5
62.969896;1.938763;0.37093777;5.45;7866515.9
62.780597;1.9349083;0.36047748;6.73;7867936.7
64.384045;1.9678039;0.35913585;5.09;7869464.5
62.208298;1.9233008;0.36776496;5.14;7871043.1
62.606197;1.9313637;0.37765103;5.94;7872569.7
61.485699;1.9087444;0.38270899;5.48;7874001.4
61.742147;1.9138978;0.37769251;6.15;7875443.2
62.348921;1.9261465;0.36198026;9.29;7876961.3
64.721647;1.974801;0.34497982;5.9;7878502.7
65.535238;1.9917657;0.33573771;4.2;7879946.6
63.665331;1.9529905;0.33269124;5.01;7881221
64.351117;1.9671228;0.33637694;4.91;7882444.4
64.855186;1.9775756;0.34328741;4.92;7883750.2
65.265327;1.9861215;0.3462799;4.27;7885232.2
65.171996;1.9841736;0.34357345;4.34;7886861.4
64.123625;1.9624235;0.34140476;5.52;7888463.4
63.187657;1.9432069;0.34103371;5.69;7889991.5
63.80279;1.955815;0.33971927;5.16;7891486
64.314392;1.9663634;0.33689082;4.73;7892918.8
62.47685;1.9287389;0.33699037;5.23;7894334.6
61.43772;1.9077818;0.34110065;4.41;7895804.6
62.255874;1.9242631;0.34751613;4.91;7897324.4
63.105736;1.9415339;0.35605179;4.9;7898842.4
64.297433;1.9660128;0.36192547;4.29;7900302.2
64.35308;1.9671634;0.36231786;3.46;7901778.1
64.021605;1.9603197;0.35929535;4.31;7903358.8
64.054229;1.9609922;0.35425396;5.17;7905026.6
64.299885;1.9660635;0.34912168;3.84;7906815.7
65.117913;1.9830457;0.34296401;3.22;7908785.4
65.110738;1.9828961;0.33754122;3.38;7910815.9
65.550718;1.9920899;0.33948488;4.37;7912758.1
65.440165;1.9897758;0.34971353;4.01;7914589.8
64.365915;1.9674289;0.36082209;3.7;7916424.1
64.918749;1.9788976;0.36470781;4.97;7918288
64.008815;1.9600561;0.35803996;6.5;7920155.6
64.855405;1.9775801;0.35049973;4.92;7921972.6
65.946809;2.0004031;0.35012717;5.49;7923689.8
66.517659;2.0124451;0.35285933;4.59;7925303
65.10036;1.9826797;0.35366916;3.53;7926867.1
65.375753;1.9884287;0.35266871;3.85;7928495.2
64.961982;1.9797973;0.35094598;4.25;7930210
64.518429;1.9705862;0.35366297;4.8;7931914.5
65.397481;1.988883;0.36694877;5.38;7933547.1
65.655287;1.9942812;0.38217975;5.51;7935172.7
64.250635;1.9650458;0.38894389;4.49;7936820
63.757852;1.9548912;0.39311765;4.31;7938436.3
64.340104;1.966895;0.39602891;4.41;7940047.9
64.412617;1.9683951;0.3906225;4.32;7941631.7
62.83774;1.9360711;0.37851714;4.88;7943112.2
60.401957;1.8871193;0.36803031;5.08;7944455.5
61.334291;1.9057084;0.36485497;5.26;7945738.9
63.06344;1.9406707;0.36767348;5.05;7947024.2
62.617807;1.9315994;0.3720173;4.38;7948273
62.629204;1.9318309;0.37292032;4.63;7949545.6
61.892768;1.916931;0.37055075;4.35;7950945.2
60.87638;1.8965557;0.36682153;4.79;7952434.9
62.682615;1.932916;0.36548562;4.94;7953979.7
63.750959;1.9547495;0.36804987;4.36;7955560.9
63.893212;1.9576753;0.37283229;4.68;7957043.4
63.814258;1.9560509;0.37114676;4.47;7958392.7
65.277733;1.9863806;0.36378247;4.35;7959686.8
67.54036;2.0342006;0.3627188;4.56;7960971.5
64.767952;1.9757626;0.36584744;4.59;7962207.7
64.084169;1.9616096;0.36846017;4.38;7963460.4
65.184631;1.9844372;0.37381692;5.09;7964789.6
66.168902;2.0050795;0.38439518;4.3;7966098.3
64.794324;1.9763105;0.39572524;3.76;7967297.6
64.181157;1.9636109;0.39943843;3.7;7968337.9
64.631489;1.97293;0.39910155;3.23;7969267.2
64.024069;1.9603705;0.4002666;2.93;7970209.4
65.114131;1.9829668;0.40533303;2.92;7971174.6
63.600546;1.9516607;0.41493373;2.9;7972161.7
63.497341;1.9495442;0.42404443;3.19;7973187.8
65.904112;1.9995053;0.42430177;3.25;7974231.4
64.648164;1.9732759;0.42729484;3.01;7975194.5
64.381297;1.9677471;0.43862741;2.71;7976077.5
64.905136;1.9786144;0.43991213;2.85;7976957.1
65.469161;1.9903825;0.43552223;2.58;7977935.6
68.27812;2.0500405;0.4349714;2.52;7978988.7
67.143718;2.0257352;0.42929201;2.87;7979996.5
67.898391;2.0418722;0.425109;2.49;7980979.9
68.959144;2.0647717;0.42535243;2.96;7981942.8
67.11561;2.0251366;0.42221691;2.78;7982927.8
66.682491;2.0159357;0.4184711;2.59;7983968.8
66.357341;2.0090559;0.41028747;2.34;7985009.1
65.915571;1.9997462;0.39402996;2.33;7985977.1
65.920597;1.9998518;0.38135867;2.55;7986881.9
65.189574;1.9845403;0.38345329;2.4;7987892.1
66.194407;2.0056173;0.39727072;2.26;7989066.3
66.194302;2.0056151;0.41346931;2.13;7990254.5
66.158769;2.0048659;0.42174754;2.12;7991270.4
66.662404;2.01551;0.42302845;2.02;7992018.9
64.448841;1.969145;0.42290424;1.92;7992592
66.211087;2.005969;0.42023479;2.03;7993129.2
65.525108;1.9915536;0.42161516;2.39;7993705.8
65.028073;1.9811735;0.42449356;2.43;7994261.2
65.633235;1.9938189;0.42719324;2.13;7994688.9
64.351085;1.9671222;0.42901475;2.1;7995072.1
64.354973;1.9672026;0.43200404;1.98;7995509.3
64.943336;1.9794092;0.43114006;2.03;7995969.8
65.105658;1.9827902;0.4220991;2.16;7996449.7
64.459559;1.9693669;0.41321922;2.02;7996955.7
64.653558;1.9733878;0.40812671;2;7997439.9
64.351754;1.967136;0.40544279;1.94;7997910.3
64.778245;1.9759765;0.40658808;2.03;7998321.1
65.160247;1.9839285;0.40969278;2.14;7998634.2
64.470586;1.9695952;0.41431585;2.11;7998908.5
64.112583;1.9621957;0.42076098;1.92;7999197.2
64.280476;1.9656624;0.42480805;1.99;7999538.8
64.617156;1.9726327;0.42347586;2.04;7999921.6
63.489747;1.9493885;0.41786358;1.85;8000288.1
62.52202;1.9296551;0.41218954;1.84;8000643
63.026522;1.9399176;0.40339764;2.09;8001057.1
64.869798;1.9778794;0.39057132;2.06;8001574.1
65.322233;1.9873102;0.38078551;1.99;8002129.6
62.874762;1.9368248;0.3827233;2.03;8002588.3
62.775531;1.9348052;0.39210912;1.87;8002930.1
64.292001;1.9659006;0.39354598;1.91;8003206.9
63.090819;1.9412294;0.391135;1.83;8003477.5
65.501308;1.9910553;0.39431379;1.71;8003764.4
66.519446;2.0124829;0.40172031;1.75;8004004.1
64.114279;1.9622307;0.41116341;1.68;8004216.7
64.551829;1.9712783;0.42264773;1.69;8004481.5
64.366843;1.9674481;0.43183351;1.75;8004814.7
65.098929;1.9826499;0.43486255;1.91;8005203.2
65.85349;1.9984414;0.44350113;1.98;8005592.5
63.954042;1.9589277;0.45399439;1.96;8005873.3
63.831996;1.9564157;0.45776378;1.84;8006020.7
64.08463;1.9616191;0.459407;1.64;8006093.1
65.82907;1.9979283;0.4618504;1.67;8006051.8
66.067096;2.0029345;0.46881315;1.58;8005858.4
67.258194;2.0281748;0.4774246;1.54;8005702.1
67.571434;2.0348653;0.48207973;1.66;8005728.2
66.862779;2.0197606;0.48173721;1.63;8005809.9
66.387675;2.0096968;0.48141325;1.79;8005784.6
66.476891;2.0115827;0.48579531;1.83;8005617.6
65.829789;1.9979434;0.49060177;1.7;8005462
64.636911;1.9730425;0.49126239;1.7;8005456.2
65.567072;1.9924325;0.49281978;1.96;8005574.2
65.130339;1.9833048;0.49227896;1.91;8005724.9
64.203121;1.9640644;0.48634206;1.87;8005832.5
66.192158;2.0055698;0.47785516;1.84;8005950.2
67.634054;2.0362054;0.47030364;1.84;8006146.8
65.794465;1.9972016;0.46740765;1.9;8006407.6
64.652422;1.9733642;0.46578523;1.74;8006658.4
65.531002;1.991677;0.46440566;1.71;8006880.5
66.679753;2.0158777;0.4657643;1.73;8007123.7
66.955393;2.0217282;0.4624194;1.75;8007398.2
66.790167;2.0182192;0.44942907;1.82;8007644.4
67.311202;2.0293054;0.44195766;1.84;8007799.2
65.475791;1.9905212;0.44490108;1.82;8007910.5
65.523735;1.9915248;0.45179666;1.78;8008051.2
66.034148;2.0022408;0.4554407;1.87;8008241.8
66.66145;2.0154898;0.45798145;1.78;8008466.5
68.10448;2.0463013;0.46230135;1.76;8008721.8
68.334486;2.0512557;0.46277495;1.68;8008960.9
65.910666;1.9996431;0.45544582;1.8;8009113
64.317419;1.966426;0.44507862;1.85;8009172.5
66.203655;2.0058123;0.44515796;1.77;8009109.9
67.20703;2.0270841;0.45801097;1.83;8008848.2
65.210109;1.9849688;0.46558913;1.66;8008364.2
65.90774;1.9995815;0.46314187;1.81;8007710.9
64.864892;1.9777774;0.45200664;1.73;8006984.8
63.991726;1.959704;0.44174516;1.61;8006279.5
64.099259;1.9619208;0.44902777;1.54;8005609.6
65.521777;1.9914838;0.46669829;1.65;8004943.5
65.929162;2.000032;0.47923429;1.73;8004186.7
66.443196;2.0108702;0.48188495;1.59;8003258
65.482099;1.9906532;0.47874644;1.53;8002207.7
63.781005;1.9553671;0.47940245;1.53;8001122
